STORMNET_ID,total_acres,perc_ROW,perc_SWE
STMN0982489272,1.693657,38.59,2.9
STMN0982489276,0.525769,56.34,6.27
STMN0982489291,0.1008,0,42.14
STMN0982489338,8.714239,1.79,4.64
STMN0982489345,2.556244,22.27,1.12
STMN0982489352,6.277321,18.08,0.4
STMN0982489386,3.677252,19.26,5.3
STMN0982489412,0.829826,48.17,4.62
STMN0982489416,4.695835,21.34,2.55
STMN0982489425,1.24085,62.48,2.54
STMN0982489429,0.871894,28.64,3.35
STMN0982489432,1.502567,43.86,2.49
STMN0982489439,0.921995,52.53,3.12
STMN0982489444,41.883663,16.9,2.64
STMN0982489538,58.280973,15.09,2.24
STMN0982489558,1.442787,31.71,2.89
STMN0982489569,8.937013,18.17,1.5
STMN0982489577,4.908597,19.23,2.43
STMN0982489584,1.641231,23.67,3.37
STMN0982489592,0.850518,45.96,4.07
STMN0982489605,4.856639,18.17,0.91
STMN0982489615,2.914785,27.73,1.99
STMN0982489656,24.746159,19.53,2.46
STMN0982489743,17.516653,16.38,4.02
STMN0982489789,42.593826,14.63,2.83
STMN0983054149,11.470182,14.92,11.83
STMN0983055564,13.781152,11.4,8.45
STMN0983066290,8.88232,10.36,13.61
STMN0983067092,0.777746,0,1.24
STMN0983075237,13.923704,12.7,4.15
STMN0983081777,1.507513,0,0.93
STMN0983086806,7.387241,12.55,3.84
STMN0983496301,2.155806,1.44,0.12
STMN0983496305,2.220905,17.73,4.8
STMN0983496307,2.01627,0,5.76
STMN0983496314,2.293167,0,5.3
STMN0983496329,3.055797,0,1.72
STMN0983496335,2.356123,0.47,6.73
STMN0983496346,1.47917,0.28,3.21
STMN0983496355,4.035566,12.52,3.89
STMN0983496363,9.227133,8.59,1.53
STMN0983496364,6.09925,2.63,1.95
STMN0983496378,2.549561,0,1.43
STMN0983496382,9.152202,23.07,6
STMN0983496401,1.0634,0.04,3.2
STMN0983496403,4.34237,14.76,6.75
STMN0983496408,2.464478,0,6.16
STMN0983496412,1.036326,0,4.95
STMN0983496417,0.547786,0,3.28
STMN0983496422,8.972312,11.94,7.53
STMN0983496448,0.707858,0,2.88
STMN0983496455,1.774956,0,2.43
STMN0983496459,0.604167,16.74,3.32
STMN0983496460,0.335398,0,11.32
STMN0983496464,2.136817,37.08,2.21
STMN0983496469,0.38885,35.18,10.16
STMN0983496473,3.599206,33.39,0.74
STMN0983496474,1.845897,52.16,1.69
STMN0983496480,1.859177,33.98,1.39
STMN0983496483,1.639631,33.77,2.22
STMN0983496488,0.879602,61.84,2.47
STMN0983496494,2.803355,0,5
STMN0983496497,4.72273,31.53,3.58
STMN0983496513,0.096457,66.96,26.8
STMN0983496515,3.81529,5.66,3.08
STMN0983496521,4.601109,9.98,2.69
STMN0983496542,7.60472,12.2,2.8
STMN0983496546,0.709218,0,4.6
STMN0983496551,3.120347,0,17.02
STMN0983496561,4.098628,14.54,1.45
STMN0983496567,0.741922,3.22,1.17
STMN0983496573,1.3862,0,1.33
STMN0983511550,4.984804,0,1.26
STMN0984051253,14.465962,14.39,4.69
STMN0984051309,2.497521,8.37,12.93
STMN0984060925,6.142247,21.32,0.46
STMN0984091519,1.042964,0,1.91
STMN0984495872,2.782474,34.72,0.92
STMN0984495879,6.806008,22.81,2.62
STMN0984495881,1.99293,37,1.17
STMN0984495885,6.018412,19.83,0.39
STMN0984495893,4.958313,12.37,1.53
STMN0984495896,7.074855,0,4.74
STMN0984495897,0.716814,0,8.27
STMN0984495902,2.207803,15.08,5.08
STMN0984495907,1.315204,47.48,2.87
STMN0984495913,3.19264,21.63,2.52
STMN0984495914,6.540796,0.51,5.39
STMN0984495919,0.859743,56.24,2.62
STMN0984495923,2.552484,0,5.51
STMN0984495930,3.218494,8.93,0.19
STMN0984495939,3.801362,22.16,1.51
STMN0984495940,1.050266,0,17.86
STMN0984495941,1.444479,31.73,3.29
STMN0984495944,4.73436,0,3.39
STMN0984495946,1.601507,36.16,0.92
STMN0984495947,1.593865,0,3.55
STMN0984495949,6.020035,27.82,1.72
STMN0984495952,2.897011,5.01,4.3
STMN0984495965,18.954672,17.17,3.35
STMN0984495967,3.410948,16.89,1.95
STMN0984495969,1.496788,1.83,5.15
STMN0984495977,8.687481,1.18,10.3
STMN0984495989,7.722599,4.7,1.65
STMN0984495991,3.030248,13.5,5.03
STMN0984495997,2.356625,34.62,1.19
STMN0984496015,3.211237,11.96,2.86
STMN0984496024,3.672537,0,2.53
STMN0984496032,2.900415,27.14,1.11
STMN0984496034,0.518974,0,8.02
STMN0984496072,25.957158,11.8,4.35
STMN0984496123,0.197574,0,28.98
STMN0984496151,1.893047,28.03,1.82
STMN0984496161,0.338423,0,5.58
STMN0984496183,2.122411,0,0.29
STMN0984496293,1.165177,36.62,3.15
STMN0984511544,9.696764,27.6,2.14
STMN0991073269,5.797752,0,4.2
STMN0991086808,3.349325,2.69,10.88
STMN0991488344,2.350197,26.24,2.75
STMN0991488354,90.268012,8.93,4.05
STMN0991488355,40.631806,7.91,3.18
STMN0991488660,87.767021,74.59,1.5
STMN0991488672,22.024819,25.93,3.87
STMN0991488795,3.624863,12.92,4.99
STMN0991488806,4.761805,18.91,8.7
STMN0991488993,1.880243,0,4.84
STMN0991489020,4.657402,3.31,2.74
STMN0991489027,5.745677,22.47,5.5
STMN0991489066,100.736387,13.83,2.64
STMN0991489191,1.375391,22.11,2.31
STMN0991489193,0.819366,8.52,0
STMN0991505083,7.86838,23.37,2.31
STMN0992075553,3.230724,0,11.95
STMN0992075555,24.865086,7.23,20.54
STMN0992487673,6.39179,22.3,15.08
STMN0992487674,22.042881,19.35,7.62
STMN0992487714,69.836859,10.99,3.89
STMN0992487715,18.451338,3.02,9.07
STMN0992487793,17.904426,2.49,5.26
STMN0992487808,35.486922,20.42,0.75
STMN0992487831,1.085236,12.44,16.45
STMN0992487851,1.638152,0,4.41
STMN0992487877,28.675829,15.75,3.61
STMN0992487892,4.563928,9.48,5.55
STMN0992487899,1.79457,8.17,5.36
STMN0992487937,12.427415,22.44,2.14
STMN0992488342,18.232817,5.2,9.63
STMN0992505086,17.50272,0,13.11
STMN0992515938,23.057505,6.91,2.21
STMN0992515946,5.758741,0,9.53
STMN0992515956,2.574208,23.48,18.63
STMN0993495189,11.141549,13.69,4.79
STMN0993495194,1.397794,0,9.66
STMN0993495448,6.431668,0.15,4.52
STMN0993495455,0.754826,0,4.01
STMN0993495464,12.746951,13.22,2.43
STMN0993495497,6.51897,0.02,2.2
STMN0993495507,24.489589,9.55,7.85
STMN0993495527,7.59364,13.36,2.82
STMN0993495540,13.455533,17.37,1.97
STMN0993495551,37.86769,16.03,2.63
STMN0993495561,5.048673,23.68,0.51
STMN0993495613,1.4424,31.2,1.18
STMN0993495614,26.916872,11.11,1.52
STMN0993495633,15.594895,4.09,3.72
STMN0993495726,7.968247,0,7.29
STMN0993495727,0.380759,0,22.48
STMN0993495728,45.907262,1.22,3.02
STMN0993495742,42.184838,18.8,2.92
STMN0993495837,68.018787,30.51,2.83
STMN0993516021,0.298301,41.93,13.93
STMN0994053053,91.709218,8.82,2.9
STMN0994072530,16.753176,3.59,5.42
STMN0994072546,0.660196,34.08,2.03
STMN0994077101,3.56918,44.55,12.47
STMN0994077183,12.379409,12.95,1.24
STMN0994081602,4.492145,12.33,9.57
STMN0994494821,7.090498,5.99,15.3
STMN0994494840,5.743958,20.54,1.83
STMN0994494862,0.587006,47.57,0.35
STMN0994494893,1.648593,33.98,3.67
STMN0994494900,0.268761,1.8,4.76
STMN0994494971,1.264563,11.82,10.68
STMN0994494972,0.765388,0,2.64
STMN0994494976,2.174794,9.73,1.57
STMN0994495022,8.724313,25.46,0.95
STMN0994495027,1.07566,0,7.28
STMN0994495035,18.091022,5,9.47
STMN0994495062,7.913642,17.87,3.64
STMN0994495070,1.491991,0,8.02
STMN0994495071,0.340554,0,15.53
STMN0994503945,46.233714,14.7,10.66
STMN1001487454,6.978574,0,0.1
STMN1001487524,4.079332,25.63,0
STMN1001487574,29.31841,5.13,7.3
STMN1001506741,1.139368,3.89,3.82
STMN1001506742,1.410575,0,4.91
STMN1001506752,16.87829,20,3.88
STMN1001506757,4.481884,4.06,3.48
STMN1001506762,2.038431,0,4.38
STMN1002487230,63.299242,19.84,4.36
STMN1002487247,9.125089,0.53,8.54
STMN1002487260,2.896676,20.3,10.18
STMN1002487286,13.502358,23.75,2.99
STMN1002487324,5.642582,37.81,1.69
STMN1002487330,22.764533,8.28,3.15
STMN1002487395,3.931422,17.56,5.59
STMN1002487397,10.153455,17.33,5.57
STMN1002487407,6.451354,12.34,7.97
STMN1002487410,4.995847,16.16,6.31
STMN1002487414,1.935102,34.37,3.46
STMN1002487421,0.18343,44.97,8.52
STMN1002487424,1.287127,14.82,4.55
STMN1002487448,75.229931,9.33,2.84
STMN1002487451,13.971291,22.15,3.29
STMN1004059686,1.04094,0,0
STMN1004079252,0.998814,0,0
STMN1004494612,4.068697,6.48,13.4
STMN1004494614,1.426494,0,11.68
STMN1004494622,4.354124,21.64,0.11
STMN1004494636,40.610701,2.58,0.68
STMN1004494641,1.019543,0,3.02
STMN1004494646,1.241012,0,4.77
STMN1004494693,1.227291,0,3.85
STMN1004494715,1.227889,0,4.13
STMN1004494776,1.217264,0,3.53
STMN1011076290,57.451783,16.66,2.23
STMN1011486756,34.854694,4.25,6.81
STMN1011486767,31.933547,13.59,2.64
STMN1011486796,26.569157,19.98,2.09
STMN1011486824,11.629544,23.34,1.91
STMN1011486878,6.419254,21.04,3.5
STMN1011486934,11.637408,9.03,2.79
STMN1011486958,43.385527,19.29,2.21
STMN1011486964,3.564225,0,3.53
STMN1011486966,27.615782,22.18,3.62
STMN1011486969,0.926284,7.3,30.74
STMN1011486998,0.351847,33.67,13.39
STMN1011487002,6.116462,14.46,7.83
STMN1011487016,0.340992,15.42,22.62
STMN1011487020,14.07518,13.72,4.32
STMN1011487024,1.354094,4.73,24.78
STMN1011487037,7.660939,20.24,5.9
STMN1011487043,12.555498,4.75,7.91
STMN1011487048,0.967635,0,24.2
STMN1011487054,7.267455,6.76,7.99
STMN1011487084,78.026326,0.46,2.93
STMN1012053874,1.826904,0,10.09
STMN1012053885,5.806237,0,9.17
STMN1012053987,2.979289,0,22.7
STMN1012055553,0.913793,0,3.78
STMN1012057309,1.257028,0,3.39
STMN1012057846,14.422377,22.49,1.03
STMN1012060567,16.473805,6.29,1.47
STMN1012084177,2.234417,30.06,0.33
STMN1012485948,98.479788,11.62,5.54
STMN1012485979,0.914344,0,4.45
STMN1012486010,3.804445,23.29,0.82
STMN1012486013,0.888202,43.09,2.59
STMN1012486017,0.562725,1.34,14.19
STMN1012486036,8.436037,5.53,0.85
STMN1012486044,2.330972,0,4.99
STMN1012486048,23.365745,0,5.56
STMN1012486248,18.344046,17.41,0.74
STMN1012486252,0.464889,0.11,5.29
STMN1012486260,0.393272,19.52,16.25
STMN1012486325,0.834141,0,12.43
STMN1012486343,14.533477,0.41,6.41
STMN1012486372,5.927201,0.56,4.69
STMN1012486414,24.764357,1.13,0.23
STMN1012486433,0.205842,0,12.3
STMN1012486437,3.389121,0,8.56
STMN1012486439,0.550312,0,4.6
STMN1012486482,96.132239,10.17,5.78
STMN1012486735,12.852505,0,14.38
STMN1013091707,0.700225,43.33,3.06
STMN1013493823,3.019581,15.43,4.49
STMN1013493851,9.405553,2.84,2.34
STMN1013493857,5.542007,0.94,3.31
STMN1013493950,32.887924,14.24,0.35
STMN1013494061,5.014625,27.33,1.31
STMN1013494145,13.204493,0,6.89
STMN1013494151,156.625344,6.37,4.31
STMN1013494152,34.930315,7.83,2.41
STMN1013494214,65.666859,24,2.39
STMN1013494215,2.254479,15.55,1.21
STMN1013494237,4.065187,9.37,3.41
STMN1013494239,0.562572,41.07,5.26
STMN1013494243,7.456677,22.29,0.16
STMN1013494246,2.570492,19.79,1.95
STMN1013494272,24.177797,5.66,0.28
STMN1013494288,0.619147,59.37,3.45
STMN1013494294,1.370665,19.8,1.87
STMN1013494305,4.786785,19.09,1.43
STMN1013494320,3.210867,12.04,2.02
STMN1013494323,0.231264,28.63,3.59
STMN1013494505,8.727553,15.47,2.95
STMN1013494557,10.112338,22.91,1.71
STMN1013494570,5.495532,24.8,1.53
STMN1013506770,0.479964,40.19,0
STMN1014086214,13.027895,16.84,1.5
STMN1014493084,1.036035,10.51,3.48
STMN1014493144,10.764909,4.4,0
STMN1014493161,28.702733,9.43,1.12
STMN1014493205,43.196025,20.56,1.58
STMN1014493269,61.266848,15.04,0.23
STMN1014493275,3.103293,0.39,13.04
STMN1014493283,11.100875,17.62,4.56
STMN1014493291,2.544324,0,0
STMN1014493295,26.114696,11.65,0.39
STMN1014493408,44.386883,17.74,3.07
STMN1014493417,2.675867,11.91,1.58
STMN1014493427,5.623073,14.45,3.78
STMN1014493428,64.383514,18.79,3.66
STMN1014493510,37.02752,17.5,2.9
STMN1014493538,0.819696,0,0.6
STMN1014493543,13.210646,21.27,0.8
STMN1014493588,3.707876,26.68,1.83
STMN1014493801,2.097724,12.35,15.43
STMN1021485056,27.917893,10.12,4.92
STMN1021485161,1.330664,25.68,4.15
STMN1021485168,1.749149,47.97,0
STMN1021485172,0.255824,40.75,0
STMN1021485179,4.814867,17.97,0
STMN1021485189,3.720989,23.33,0
STMN1021485195,6.925977,14.28,0.04
STMN1021485196,4.280571,21.23,0
STMN1021485208,5.84752,23.97,0.69
STMN1021485219,9.117502,20.42,1.02
STMN1021485259,24.846886,11.76,11.37
STMN1021485265,8.983304,21.83,3.69
STMN1021485322,25.14344,8.15,1.06
STMN1021485464,12.09626,24.33,2.82
STMN1021485465,12.878448,19.37,3.45
STMN1021485473,0.897068,35.82,6.37
STMN1021485478,4.000102,17.46,22.53
STMN1021485489,5.632772,11.33,31.49
STMN1021485503,2.240712,29.35,15.64
STMN1021485510,5.0558,10.77,0.97
STMN1021485525,14.573904,21.44,2.36
STMN1021485529,6.040732,22.87,1.64
STMN1021485530,5.004697,23.83,0.15
STMN1021485536,28.41364,17.46,3.03
STMN1021485697,15.51197,13.1,1.93
STMN1021485698,36.88838,14.79,2
STMN1021485703,27.530648,13.21,0.78
STMN1021485716,1.522099,23.34,5.95
STMN1021485726,2.466503,19.29,2.34
STMN1021485727,59.8522,14.24,1.87
STMN1022072485,2.799854,21.14,1.02
STMN1022484757,11.249019,19.72,2.09
STMN1022484767,0.260419,9.43,11.72
STMN1022484932,2.354152,0,6.84
STMN1022484975,13.088653,20.36,1.29
STMN1022484989,6.450756,10.43,12.25
STMN1022484997,8.227077,11.63,1.7
STMN1022485003,4.595249,32.74,0.58
STMN1022485016,28.072513,18.64,1.15
STMN1022485021,11.488901,13.57,1.15
STMN1022485035,17.306489,13.78,0.08
STMN1023068159,5.766777,21.06,4.28
STMN1023492479,59.248869,19.61,4.04
STMN1023492483,12.482764,22.01,4.06
STMN1023492484,3.442551,28.94,3.71
STMN1023492493,0.177496,56.58,12.33
STMN1023492495,79.918517,19.43,2.3
STMN1023492602,34.943684,19.64,2.34
STMN1023492711,182.571153,14.36,1.55
STMN1023492712,1.267412,40.5,2.42
STMN1023492791,14.247053,14.98,1.54
STMN1023492808,10.048709,16.72,3.41
STMN1023492817,4.0565,30.76,6.32
STMN1023492824,4.328526,19.03,2.33
STMN1023492832,8.165784,25.36,2.32
STMN1023492842,4.380732,11.39,3.94
STMN1023492848,2.770485,27.61,9.58
STMN1023492855,2.358409,24.59,3.97
STMN1023492918,12.136424,23.24,0.76
STMN1023492926,0.61723,45.94,8.06
STMN1023492931,1.41902,21.87,6.3
STMN1023492935,0.845347,0,4.29
STMN1023492941,1.439695,0,10
STMN1023492948,4.130699,2.68,3.56
STMN1023492958,11.582823,10.49,6.9
STMN1023492966,1.461137,33.01,8.13
STMN1023492970,0.717846,38.67,7
STMN1023492980,9.69526,19.85,4.15
STMN1023492988,4.769533,16.52,8.06
STMN1023492993,17.131622,7.54,2.39
STMN1023492995,84.858901,15.76,2.6
STMN1023493024,0.609685,39.23,8.43
STMN1023493036,7.546088,18.29,5.21
STMN1023493040,2.725608,19.76,3.23
STMN1024491817,30.869154,15.77,4.4
STMN1024491820,0.729471,26.93,3.59
STMN1024492273,196.527559,17.69,1.19
STMN1024492280,63.428569,14.03,0.66
STMN1024492405,0.69496,0,1.45
STMN1061063885,19.627648,33.48,4.53
STMN1061067889,16.30623,0,0.7
STMN1061500543,3.570428,18,2.18
STMN1061500550,6.032106,22.58,2.24
STMN1061500570,8.663142,19.39,4.46
STMN1061500640,4.735512,26.35,13.57
STMN1061500662,5.2791,19.7,2.31
STMN1061510868,34.368153,38.44,9.13
STMN1062059111,0.987061,46.01,9
STMN1062064221,34.106674,8.48,5.58
STMN1062068430,0.19055,0,19.2
STMN1062079868,4.016873,0,4.88
STMN1062093496,15.829762,23.68,1.84
STMN1062500283,1.368945,0,51.61
STMN1062500289,9.477126,0.23,8.39
STMN1062500336,20.056743,11.04,5.91
STMN1062500344,13.269685,22.2,10.7
STMN1062500358,10.213525,15.3,1.71
STMN1062500365,14.256707,0,4.08
STMN1062500388,6.634056,45.82,0.28
STMN1062500399,14.278224,25.42,0.54
STMN1062500407,4.529609,21.67,1.45
STMN1062500423,29.815073,23.86,0.74
STMN1062500430,2.696487,10.82,3.17
STMN1062500434,3.3528,25.13,1.92
STMN1062500440,1.445842,33.87,3.58
STMN1062500463,1.152847,39.3,2.59
STMN1062500472,36.609593,5.86,10.83
STMN1062500513,4.425592,20.64,1.59
STMN1062500520,9.419324,12.85,2.46
STMN1063072532,3.856216,0,4.17
STMN1063072661,2.390943,0,6.65
STMN1063072666,18.436764,0,15.77
STMN1063072672,6.739871,0,2.08
STMN1063072685,5.877698,0,8.6
STMN1063072709,5.232625,0,10.82
STMN1063072717,3.614171,0,36.94
STMN1063072722,4.788771,0,4.66
STMN1063072813,3.750504,0,0.87
STMN1064052132,10.825071,24.8,6.35
STMN1064065500,29.894518,7.5,8.09
STMN1064069569,3.686092,0,2.35
STMN1064069751,15.586772,1.3,2.21
STMN1064069951,1.478678,0,8.22
STMN1064076470,18.506936,0,2.18
STMN1064086802,1.29095,0,6.48
STMN1064086803,3.975486,0,1.15
STMN1064092294,39.78692,28.42,1.11
STMN1064502223,15.189042,0,8.1
STMN1064502234,1.931837,0,4.93
STMN1064502267,20.671101,8.2,9.28
STMN1071052474,4.283342,50.73,0.34
STMN1071057384,8.681778,0,5.18
STMN1071060482,22.538935,4.84,9.22
STMN1071068934,6.690092,0,1.14
STMN1071068959,10.377445,0,3.29
STMN1071068993,1.66653,0,15.12
STMN1071069035,17.200531,2.51,2.06
STMN1071075212,10.027304,1.52,22.03
STMN1071079732,1.140856,0,13.77
STMN1071081778,6.822466,0,0.19
STMN1071081800,6.950003,0,1.09
STMN1071500205,8.842368,0,0.55
STMN1071500215,26.2294,0.25,0.67
STMN1071500254,15.987631,0,5.67
STMN1072052476,6.060019,0,1.84
STMN1072053628,18.932427,0,10.04
STMN1072056180,0.316577,0,69.72
STMN1072057394,2.514949,0,3.95
STMN1072057760,37.383305,0,6.59
STMN1072057921,84.189626,2.17,12.71
STMN1072074931,5.059437,0,27.63
STMN1072075472,6.131935,5.77,6.14
STMN1072075477,5.591767,4.56,1.05
STMN1072075503,0.63761,0,6.79
STMN1072075508,0.120293,0,12.72
STMN1072075509,0.164702,0,12.01
STMN1072075512,1.472704,0,6.61
STMN1072500036,8.151758,0,15.96
STMN1072500054,41.737087,10.57,6.15
STMN1072500059,8.509377,2.58,7.66
STMN1072513875,38.130082,4.11,7.82
STMN1073051700,37.941419,0,16.52
STMN1073052166,4.284182,0,1.62
STMN1073052335,11.689027,10.38,17.8
STMN1073062387,0.534722,9.99,10.57
STMN1073063876,1.875703,0,13.6
STMN1073065178,1.299415,0,15.35
STMN1073067106,19.937944,0,18.96
STMN1073067159,13.211258,2.5,18.5
STMN1073075632,0.885326,0,32.95
STMN1073075646,1.603876,36.59,28.46
STMN1073095752,1.03421,0,16.52
STMN1074051737,4.601936,0.28,5.02
STMN1074051812,2.961532,0,4.25
STMN1074051975,70.378416,43.5,1.04
STMN1074052027,0.129661,0,2.65
STMN1074052029,0.998098,0,4.46
STMN1074052345,5.099364,0,0
STMN1074058314,114.699586,5.05,7.46
STMN1074068406,89.779338,16.2,8.6
STMN1074086792,11.039891,40.92,3.58
STMN1074501517,24.694764,19.2,4.29
STMN1074501593,3.754913,21.37,4.19
STMN1074501608,1.783977,2.79,3.08
STMN1074501699,37.911739,1.84,5.49
STMN1074501709,3.755604,11.12,2.65
STMN1074501714,0.70652,6.18,12.96
STMN1074501718,13.628343,0,7.34
STMN1074501721,4.814043,0,15.8
STMN1074501729,4.642033,5.61,4.86
STMN1074501733,0.910057,0,1.82
STMN1074501740,1.232746,17.64,0.85
STMN1074501780,3.751786,10.02,1.88
STMN1074501969,0.844693,0,25.59
STMN1074511571,3.629721,0,6.19
STMN1081499705,6.318663,0,3.93
STMN1081499743,10.232302,29.18,0.77
STMN1081499751,4.166672,21.73,1.18
STMN1081499753,2.804744,29.45,1.9
STMN1081499764,51.488641,18.27,1.19
STMN1081499782,20.294903,17.93,2.32
STMN1081499790,4.017915,15.19,6.01
STMN1081499892,75.436707,8.54,6.49
STMN1081499981,4.159427,0,2.4
STMN1083501295,3.501935,3.81,2.56
STMN1083501306,7.941991,0,13.6
STMN1084052572,21.953517,11.5,9.14
STMN1091095031,4.8407,3.97,8.46
STMN1091499363,1.188555,0,13.12
STMN1092053460,1.105455,0,9.19
STMN1092056190,8.275768,0,3.86
STMN1092057759,1.150593,0,11.27
STMN1092499133,10.195738,16.17,0.37
STMN1092499189,26.328138,2.94,1.82
STMN1092499204,2.112059,5.73,5.32
STMN1092499227,1.630355,0.46,5.99
STMN1092499233,1.519409,0.48,4.02
STMN1092499280,22.105171,6.81,8.87
STMN1092499328,4.280848,8.58,4.99
STMN1101075123,75.123283,13.35,2.1
STMN1101077299,1.164357,0,21.52
STMN1101077303,5.85343,10.44,7.89
STMN1101080365,2.330725,0,15.77
STMN1101080446,2.630846,1.53,15.88
STMN1101498720,4.957722,19.66,10.87
STMN1101498816,1.877687,26.75,6.06
STMN1101498819,64.266696,13.15,3.38
STMN1101498821,1.706508,33.71,13.2
STMN1101498832,57.532587,21.05,2.54
STMN1101498852,7.276672,21.52,3.46
STMN1101498862,10.740311,19.16,2.01
STMN1101498882,98.866023,17.47,9.29
STMN1101498892,9.302709,14.06,3.26
STMN1101498895,2.826206,28.15,3.47
STMN1101498907,11.4549,22.09,2.18
STMN1101498915,2.505872,33.64,3.05
STMN1101498921,9.413205,18.44,1.17
STMN1101499074,14.995561,22.37,1.11
STMN1101499115,51.144891,3.5,0
STMN1101499119,10.793045,12.2,5.92
STMN1102498340,1.391807,27.93,3.37
STMN1102498345,2.097625,14.42,1.07
STMN1102498424,0.686176,21.6,5.92
STMN1102498435,32.748311,15.05,2.13
STMN1102498472,10.982014,13.18,3.83
STMN1102498512,1.895567,26.74,1.99
STMN1102498513,47.515889,12,4.96
STMN1102498596,157.718268,13.76,2.68
STMN1103075568,7.423902,13,1.74
STMN1103094706,9.332912,3.93,5.21
STMN1103500859,15.929646,14.82,2.33
STMN1103500878,5.397306,0,5.43
STMN1103500883,5.551097,14.95,7.1
STMN1103500891,14.118622,14.7,4.96
STMN1103500915,105.884736,16.73,1.64
STMN1103500916,37.214031,13.25,1.15
STMN1103500930,3.282546,19.23,3.03
STMN1103500932,3.728439,18.25,2.26
STMN1103501158,6.948717,18.91,0.38
STMN1103506972,2.561572,22.67,0.6
STMN1103506973,4.230029,10.28,0.88
STMN1103506981,2.783147,32.22,1.75
STMN1103511155,59.630457,14.24,5.83
STMN1104500667,4.237157,21.09,2.01
STMN1104500671,1.917561,20.1,3.08
STMN1104500674,2.666933,13.73,1.9
STMN1104500701,11.665861,18.75,1.23
STMN1104500746,9.756659,19.56,2
STMN1104500752,2.919834,13.97,1.39
STMN1104500754,1.158494,21.12,2.79
STMN1104500769,10.637191,24.17,1.16
STMN1104500770,22.449705,18.11,0.91
STMN1104500815,7.415118,13.63,2.84
STMN1104500817,1.591273,30.08,1.59
STMN1104500831,8.638464,21.49,2.26
STMN1104500838,4.93802,13.97,1.74
STMN1111498004,2.827604,22.01,0.5
STMN1111498024,60.349391,21.08,0.45
STMN1111498082,1.759327,28.62,2.72
STMN1111498109,4.44508,24.59,2.43
STMN1111498122,148.496826,10.1,1.1
STMN1111498142,2.900479,1.77,0
STMN1111498147,1.694458,0,0
STMN1111498151,3.702328,0.83,0.24
STMN1111498169,3.378346,23.69,2.36
STMN1111498180,53.799638,15.28,6.86
STMN1111498251,12.659392,22.64,3.33
